,url,expanded_url,display_url,indices
2906,https://t.co/dVqJZ29PSQ,http://bit.ly/2GQJJcx,bit.ly/2GQJJcx,"[78, 101]"
2909,https://t.co/dfXs7xLSO8,http://bit.ly/2UwGm2L,bit.ly/2UwGm2L,"[59, 82]"
2917,https://t.co/bCrKZQJLA3,http://bit.ly/2SitzOm,bit.ly/2SitzOm,"[76, 99]"
2919,https://t.co/0aY97ZV8zm,http://bit.ly/2vDRpfQ,bit.ly/2vDRpfQ,"[72, 95]"
2920,https://t.co/0aY97ZV8zm,http://bit.ly/2vDRpfQ,bit.ly/2vDRpfQ,"[80, 103]"
2922,https://t.co/mvIVmXpre1,http://bit.ly/31vA1pL,bit.ly/31vA1pL,"[87, 110]"
2923,https://t.co/sSRwmOM6zv,http://bit.ly/390mpoP,bit.ly/390mpoP,"[82, 105]"
2926,https://t.co/YFVJvtOr8P,http://bit.ly/391GPh7,bit.ly/391GPh7,"[85, 108]"
2927,https://t.co/ZcvgEiOUQ0,http://rupt.ly/ndr9y,rupt.ly/ndr9y,"[66, 89]"
2938,https://t.co/zlsmhMTF03,http://bit.ly/3b7cxva,bit.ly/3b7cxva,"[74, 97]"
2940,https://t.co/zlsmhMTF03,http://bit.ly/3b7cxva,bit.ly/3b7cxva,"[81, 104]"
2944,https://t.co/zlsmhMTF03,http://bit.ly/3b7cxva,bit.ly/3b7cxva,"[80, 103]"
2958,https://t.co/pJftHFEbXk,http://bit.ly/3b61t1C,bit.ly/3b61t1C,"[69, 92]"
2972,https://t.co/x5D2omcn74,http://bit.ly/31gen8x,bit.ly/31gen8x,"[110, 133]"
2975,https://t.co/tzSB5uNjij,https://www.youtube.com/watch?v=qoZB6kqohYw,youtube.com/watch?v=qoZB6k…,"[69, 92]"
2977,https://t.co/jm0aV8Jkm1,http://bit.ly/2UgDczM,bit.ly/2UgDczM,"[75, 98]"
2980,https://t.co/u70qdAD3ut,http://bit.ly/2OfrNN1,bit.ly/2OfrNN1,"[60, 83]"
2983,https://t.co/jm0aV8Jkm1,http://bit.ly/2UgDczM,bit.ly/2UgDczM,"[76, 99]"
2988,https://t.co/PuFyck2VTv,http://bit.ly/2OfAWFi,bit.ly/2OfAWFi,"[48, 71]"
3002,https://t.co/OSZXkmagtA,http://bit.ly/2Oi5PJ7,bit.ly/2Oi5PJ7,"[80, 103]"
3006,https://t.co/N86Zx5o452,http://bit.ly/2tbcrSa,bit.ly/2tbcrSa,"[95, 118]"
3010,https://t.co/AFj9dZHYei,http://rupt.ly/gkx62,rupt.ly/gkx62,"[69, 92]"
3021,https://t.co/umHE5f8RpB,http://bit.ly/2OcwqHn,bit.ly/2OcwqHn,"[74, 97]"
3024,https://t.co/XZAUUcBM95,http://bit.ly/2RGM2VZ,bit.ly/2RGM2VZ,"[46, 69]"
3029,https://t.co/8GOl1uOHN1,http://bit.ly/2ObvgMh,bit.ly/2ObvgMh,"[56, 79]"
3030,https://t.co/jbXjmslJV2,http://bit.ly/2ObuT4l,bit.ly/2ObuT4l,"[90, 113]"
3036,https://t.co/VPoeZKikTM,http://bit.ly/2U9zMis,bit.ly/2U9zMis,"[77, 100]"
3039,https://t.co/0IItDu6ohw,http://bit.ly/2OcnhyB,bit.ly/2OcnhyB,"[98, 121]"
3040,https://t.co/CmY1qhy1w2,http://bit.ly/37FVb6G,bit.ly/37FVb6G,"[73, 96]"
3041,https://t.co/8wOBbqXsWl,http://bit.ly/3aX1Qv6,bit.ly/3aX1Qv6,"[62, 85]"
3044,https://t.co/vthYDAquY7,http://bit.ly/3aUCpuf,bit.ly/3aUCpuf,"[66, 89]"
3049,https://t.co/JQSyu3uIb4,http://rupt.ly/36072,rupt.ly/36072,"[55, 78]"
3065,https://t.co/ZECUifrpn2,http://bit.ly/36DNvk7,bit.ly/36DNvk7,"[89, 112]"
3067,https://t.co/EESts52h4T,http://bit.ly/2RAx6s9,bit.ly/2RAx6s9,"[69, 92]"
3069,https://t.co/invGf4cv78,http://bit.ly/2uF8jdE,bit.ly/2uF8jdE,"[65, 88]"
3070,https://t.co/nms2svlmnV,http://bit.ly/2O9YZp4,bit.ly/2O9YZp4,"[68, 91]"
3072,https://t.co/wm8bb3g3KF,http://bit.ly/2RFk8cZ,bit.ly/2RFk8cZ,"[54, 77]"
3073,https://t.co/rYNL27V6xC,http://bit.ly/312sAG6,bit.ly/312sAG6,"[61, 84]"
3077,https://t.co/wGDzaD3GWQ,http://bit.ly/2GxcWsP,bit.ly/2GxcWsP,"[47, 70]"
3079,https://t.co/EESts52h4T,http://bit.ly/2RAx6s9,bit.ly/2RAx6s9,"[60, 83]"
3080,https://t.co/LbSJNYxj3C,http://bit.ly/2ObLjtM,bit.ly/2ObLjtM,"[64, 87]"
3084,https://t.co/MBv2EalIxY,http://bit.ly/2RZlo9B,bit.ly/2RZlo9B,"[74, 97]"
3085,https://t.co/pyEPmuXUVy,http://bit.ly/314nQQm,bit.ly/314nQQm,"[77, 100]"
3087,https://t.co/oxnRq39neJ,http://bit.ly/38RSFKz,bit.ly/38RSFKz,"[86, 109]"
3089,https://t.co/tsqwHUYoQZ,https://www.youtube.com/watch?v=VWuas7kN8RM,youtube.com/watch?v=VWuas7…,"[51, 74]"
3090,https://t.co/lic2tSSSn9,http://rupt.ly/tq71y,rupt.ly/tq71y,"[114, 137]"
3103,https://t.co/dhXOcMb7lC,http://bit.ly/2RyJ9Gq,bit.ly/2RyJ9Gq,"[70, 93]"
3106,https://t.co/zrbDDHJvJD,http://bit.ly/3aRWfpR,bit.ly/3aRWfpR,"[60, 83]"
3110,https://t.co/wtpAusLIja,http://bit.ly/2Rxlt5u,bit.ly/2Rxlt5u,"[94, 117]"
3111,https://t.co/OMTxYwdNHV,http://bit.ly/36vGt0B,bit.ly/36vGt0B,"[102, 125]"
3113,https://t.co/y4EdoW7oF1,http://bit.ly/38WSeiv,bit.ly/38WSeiv,"[74, 97]"
3118,https://t.co/sPUjC0IBzt,http://bit.ly/2uJF7SD,bit.ly/2uJF7SD,"[68, 91]"
3125,https://t.co/VUO5W64Ea1,http://bit.ly/2Gs9mjK,bit.ly/2Gs9mjK,"[53, 76]"
3127,https://t.co/IieCYgvxf2,http://bit.ly/36yTAya,bit.ly/36yTAya,"[99, 122]"
3129,https://t.co/HvN2nG6UuJ,http://bit.ly/37x9laj,bit.ly/37x9laj,"[108, 131]"
3131,https://t.co/grCkn7VCbS,http://bit.ly/2TXMuRc,bit.ly/2TXMuRc,"[91, 114]"
3134,https://t.co/Sc5lxNshdF,https://bit.ly/2tYdSDT,bit.ly/2tYdSDT,"[47, 70]"
3138,https://t.co/ugkn6U9A4W,https://bit.ly/36xWPWo,bit.ly/36xWPWo,"[76, 99]"
3142,https://t.co/rfHTcS4ih1,http://LiveATC.net,LiveATC.net,"[80, 103]"
3150,https://t.co/uOxFFKAL0S,http://bit.ly/37yGMsR,bit.ly/37yGMsR,"[57, 80]"
3153,https://t.co/5piBAGTpmt,http://bit.ly/37wvp4x,bit.ly/37wvp4x,"[61, 84]"
3154,https://t.co/ExH34E0YNB,http://bit.ly/2GpJtkA,bit.ly/2GpJtkA,"[90, 113]"
3155,https://t.co/6XOLFlHK88,https://www.youtube.com/watch?v=al-L8tKLNRc,youtube.com/watch?v=al-L8t…,"[87, 110]"
3156,https://t.co/CflU1kmiNg,http://bit.ly/2RwGeOC,bit.ly/2RwGeOC,"[52, 75]"
3159,https://t.co/y75Aus9RYo,http://bit.ly/2O3Las4,bit.ly/2O3Las4,"[74, 97]"
3161,https://t.co/zy6ACQnT0b,http://bit.ly/2vqFLFb,bit.ly/2vqFLFb,"[63, 86]"
3164,https://t.co/7f1437WVPO,http://bit.ly/2Rwiavg,bit.ly/2Rwiavg,"[81, 104]"
3166,https://t.co/zy6ACQnT0b,http://bit.ly/2vqFLFb,bit.ly/2vqFLFb,"[62, 85]"
3168,https://t.co/w6DxVgpd1d,http://bit.ly/3121tLw,bit.ly/3121tLw,"[100, 123]"
3178,https://t.co/Baza1QxEQa,http://rupt.ly/le38b,rupt.ly/le38b,"[201, 224]"
3179,https://t.co/LccWavQekp,https://bit.ly/2O2wZU9,bit.ly/2O2wZU9,"[71, 94]"
